sno,ID,Name,Sex,Age,Height,Weight,Country,NOC,Games,Year,Season,City,Sport,Event,Medal
2748,1530,"Gordon ""Gord"" Aitchison",M,27.0,,,Canada,CAN,1936 Summer,1936,Summer,Berlin,Basketball,Basketball Men's Basketball,Silver
2753,1534,Brett Aitken,M,21.0,173.0,65.0,Australia,AUS,1992 Summer,1992,Summer,Barcelona,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Silver
2800,1554,Omar Ajete Iglesias,M,35.0,175.0,93.0,Cuba,CUB,2000 Summer,2000,Summer,Sydney,Baseball,Baseball Men's Baseball,Silver
2802,1556,"Ebenezer Oluwafemi ""Femi"" Ajilore",M,23.0,185.0,75.0,Nigeria,NGR,2008 Summer,2008,Summer,Beijing,Football,Football Men's Football,Silver
2826,1569,Kriss Kezie Uche Chukwu Duru Akabusi,M,25.0,185.0,81.0,UK,GBR,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's 4 x 400 metres Relay,Silver
2838,1574,Kosei Akaishi,M,19.0,172.0,74.0,Japan,JPN,1984 Summer,1984,Summer,Los Angeles,Wrestling,"Wrestling Men's Featherweight, Freestyle",Silver
2871,1595,Hseyin Akba,M,,167.0,57.0,Turkey,TUR,1964 Summer,1964,Summer,Tokyo,Wrestling,"Wrestling Men's Bantamweight, Freestyle",Silver
2880,1601,Vehbi Akda,M,23.0,168.0,62.0,Turkey,TUR,1972 Summer,1972,Summer,Munich,Wrestling,"Wrestling Men's Featherweight, Freestyle",Silver
2905,1618,Ernst Gunnar kerlund,M,28.0,,,Sweden,SWE,1952 Summer,1952,Summer,Helsinki,Canoeing,"Canoeing Men's Kayak Doubles, 10,000 metres",Silver
2962,1650,Bakhtiyar Shakhabutdinovich Akhmedov,M,21.0,190.0,120.0,Russia,RUS,2008 Summer,2008,Summer,Beijing,Wrestling,"Wrestling Men's Super-Heavyweight, Freestyle",Silver
2965,1652,Lyutvi Dzhiber Akhmedov,M,34.0,184.0,87.0,Bulgaria,BUL,1964 Summer,1964,Summer,Tokyo,Wrestling,"Wrestling Men's Heavyweight, Freestyle",Silver
3045,1698,Khadzhimurat Magomedovich Akkayev,M,19.0,178.0,105.0,Russia,RUS,2004 Summer,2004,Summer,Athina,Weightlifting,Weightlifting Men's Middle-Heavyweight,Silver
3067,1713,Artur Vladimirovich Akoyev,M,26.0,,109.0,Russia,EUN,1992 Summer,1992,Summer,Barcelona,Weightlifting,Weightlifting Men's Heavyweight II,Silver
3144,1758,Vladyslav Ivanovych Akymenko,M,23.0,192.0,88.0,Russia,URS,1976 Summer,1976,Summer,Montreal,Sailing,Sailing Mixed Two Person Keelboat,Silver
3772,2170,Hadi Soua'an Al-Somaily Jaadan,M,23.0,191.0,72.0,Saudi Arabia,KSA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 400 metres Hurdles,Silver
3836,2212,Armenak Alachachyan,M,33.0,176.0,74.0,Russia,URS,1964 Summer,1964,Summer,Tokyo,Basketball,Basketball Men's Basketball,Silver
3859,2225,Arsen Shakhlamazovich Alakhverdiyev,M,23.0,154.0,52.0,Russia,URS,1972 Summer,1972,Summer,Munich,Wrestling,"Wrestling Men's Flyweight, Freestyle",Silver
3870,2233,Noor Alam,M,26.0,172.0,73.0,Pakistan,PAK,1956 Summer,1956,Summer,Melbourne,Hockey,Hockey Men's Hockey,Silver
3911,2256,Vladan Alanovi,M,25.0,190.0,81.0,Croatia,CRO,1992 Summer,1992,Summer,Barcelona,Basketball,Basketball Men's Basketball,Silver
3969,2296,Marco Albarello,M,31.0,187.0,84.0,Italy,ITA,1992 Winter,1992,Winter,Albertville,Cross Country Skiing,Cross Country Skiing Men's 10 kilometres,Silver
3972,2296,Marco Albarello,M,31.0,187.0,84.0,Italy,ITA,1992 Winter,1992,Winter,Albertville,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,Silver
3978,2296,Marco Albarello,M,37.0,187.0,84.0,Italy,ITA,1998 Winter,1998,Winter,Nagano,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,Silver
4002,2307,David Albelda Aliqus,M,23.0,182.0,75.0,Spain,ESP,2000 Summer,2000,Summer,Sydney,Football,Football Men's Football,Silver
4011,2313,Alberto Alberani Samaritani,M,29.0,192.0,82.0,Italy,ITA,1976 Summer,1976,Summer,Montreal,Water Polo,Water Polo Men's Water Polo,Silver
4017,2317,Auguste Albert,M,,,,France,FRA,1900 Summer,1900,Summer,Paris,Sailing,Sailing Mixed 1-2 Ton,Silver
4158,2387,"David Donald ""Dave"" Albritton",M,23.0,191.0,79.0,USA,USA,1936 Summer,1936,Summer,Berlin,Athletics,Athletics Men's High Jump,Silver
4227,2420,Andrs Aldama Cabrera,M,20.0,183.0,63.0,Cuba,CUB,1976 Summer,1976,Summer,Montreal,Boxing,Boxing Men's Light-Welterweight,Silver
4255,2434,Cyril Albert Alden,M,,,,UK,GBR,1920 Summer,1920,Summer,Antwerpen,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Silver
4256,2434,Cyril Albert Alden,M,,,,UK,GBR,1920 Summer,1920,Summer,Antwerpen,Cycling,Cycling Men's 50 kilometres,Silver
4257,2434,Cyril Albert Alden,M,,,,UK,GBR,1924 Summer,1924,Summer,Paris,Cycling,Cycling Men's 50 kilometres,Silver
4299,2458,David Alegre Biosca,M,23.0,184.0,75.0,Spain,ESP,2008 Summer,2008,Summer,Beijing,Hockey,Hockey Men's Hockey,Silver
4304,2460,Ramn Alegre Biosca,M,27.0,171.0,71.0,Spain,ESP,2008 Summer,2008,Summer,Beijing,Hockey,Hockey Men's Hockey,Silver
4360,2483,Rumen Aleksandrov,M,20.0,176.0,89.0,Bulgaria,BUL,1980 Summer,1980,Summer,Moskva,Weightlifting,Weightlifting Men's Middle-Heavyweight,Silver
4475,2553,Karl Theophil Christian Aletter,M,26.0,183.0,,Germany,GER,1932 Summer,1932,Summer,Los Angeles,Rowing,Rowing Men's Coxless Fours,Silver
4482,2559,Alex Sandro Lobo Silva,M,21.0,177.0,60.0,Brazil,BRA,2012 Summer,2012,Summer,London,Football,Football Men's Football,Silver
4498,2570,Gustav Bernhard Franck Alexander,M,26.0,,,UK,GBR,1908 Summer,1908,Summer,London,Lacrosse,Lacrosse Men's Lacrosse,Silver
4508,2576,Michael O'Donel Bjarne Alexander,M,24.0,188.0,74.0,UK,GBR,1960 Summer,1960,Summer,Roma,Fencing,"Fencing Men's epee, Team",Silver
4562,2592,"Alexandre ""Alexandre Pato"" Rodrigues da Silva",M,22.0,179.0,71.0,Brazil,BRA,2012 Summer,2012,Summer,London,Football,Football Men's Football,Silver
4569,2597,Constantin Alexandru,M,26.0,157.0,52.0,Romania,ROU,1980 Summer,1980,Summer,Moskva,Wrestling,"Wrestling Men's Light-Flyweight, Greco-Roman",Silver
4573,2599,Ion Alexe,M,26.0,189.0,81.0,Romania,ROU,1972 Summer,1972,Summer,Munich,Boxing,Boxing Men's Heavyweight,Silver
4584,2607,Vladimir Petrovich Aleynik,M,27.0,184.0,74.0,Russia,URS,1980 Summer,1980,Summer,Moskva,Diving,Diving Men's Platform,Silver
4589,2610,Abdoul Razak Issoufou Alfaga,M,21.0,207.0,90.0,Niger,NIG,2016 Summer,2016,Summer,Rio de Janeiro,Taekwondo,Taekwondo Men's Heavyweight,Silver
4632,2639,Hans Daniel Alfredsson,M,41.0,182.0,92.0,Sweden,SWE,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
4753,2715,mile Ali Khan,M,17.0,180.0,69.0,France,FRA,1920 Summer,1920,Summer,Antwerpen,Athletics,Athletics Men's 4 x 100 metres Relay,Silver
4765,2722,Rahim Aliabadi,M,29.0,158.0,48.0,Iran,IRI,1972 Summer,1972,Summer,Munich,Wrestling,"Wrestling Men's Light-Flyweight, Greco-Roman",Silver
4788,2737,Vladimir Aleksandrovich Alikin,M,22.0,,,Russia,URS,1980 Winter,1980,Winter,Lake Placid,Biathlon,Biathlon Men's 10 kilometres Sprint,Silver
4824,2758,Alison Conte Cerutti,M,26.0,203.0,106.0,Brazil,BRA,2012 Summer,2012,Summer,London,Beach Volleyball,Beach Volleyball Men's Beach Volleyball,Silver
4877,2785,Alphonse Allaert,M,44.0,,,Belgium,BEL,1920 Summer,1920,Summer,Antwerpen,Archery,"Archery Men's Target Archery, 28 metres, Team",Silver
4912,2799,Olivier Allamand,M,22.0,175.0,72.0,France,FRA,1992 Winter,1992,Winter,Albertville,Freestyle Skiing,Freestyle Skiing Men's Moguls,Silver
4918,2800,Alister Millar Allan,M,44.0,162.0,68.0,UK,GBR,1988 Summer,1988,Summer,Seoul,Shooting,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",Silver
4962,2829,Richard Louis Pierre Allemane,M,18.0,,,France,FRA,1900 Summer,1900,Summer,Paris,Football,Football Men's Football,Silver
5028,2861,Nathon Allen,M,20.0,178.0,,Jamaica,JAM,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 4 x 400 metres Relay,Silver
5077,2894,Derek Swithin Allhusen,M,54.0,180.0,71.0,UK,GBR,1968 Summer,1968,Summer,Mexico City,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",Silver
5116,2909,"Ian Alistair ""Al"" Allison",M,27.0,,,Canada,CAN,1936 Summer,1936,Summer,Berlin,Basketball,Basketball Men's Basketball,Silver
5126,2915,"Edward Percival ""Percy"" Allman-Smith",M,21.0,,,UK,GBR,1908 Summer,1908,Summer,London,Hockey,Hockey Men's Hockey,Silver
5281,2988,Matas Jess Almeyda,M,22.0,173.0,70.0,Argentina,ARG,1996 Summer,1996,Summer,Atlanta,Football,Football Men's Football,Silver
5282,2989,"Gustav Adolf ""Gsta"" Almgren",M,29.0,,,Sweden,SWE,1936 Summer,1936,Summer,Berlin,Fencing,"Fencing Men's epee, Team",Silver
5294,2996,Erland Herman Lison Almkvist,M,39.0,,,Sweden,SWE,1952 Summer,1952,Summer,Helsinki,Sailing,Sailing Mixed Three Person Keelboat,Silver
5314,3009,"Anders Percival ""Percy"" Almstedt",M,31.0,,,Sweden,SWE,1920 Summer,1920,Summer,Antwerpen,Sailing,Sailing Mixed 40 metres,Silver
5323,3017,Alosio Pires Alves,M,25.0,182.0,74.0,Brazil,BRA,1988 Summer,1988,Summer,Seoul,Football,Football Men's Football,Silver
5423,3069,Thomas Alsgaard (Alsgrd-),M,22.0,190.0,82.0,Norway,NOR,1994 Winter,1994,Winter,Lillehammer,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,Silver
5444,3071,Andrey Igorevich Alshan,M,28.0,181.0,78.0,Russia,URS,1988 Summer,1988,Summer,Seoul,Fencing,"Fencing Men's Sabre, Team",Silver
5568,3150,"Eduardo C. ""Eddy"" Alvarez",M,24.0,175.0,72.0,USA,USA,2014 Winter,2014,Winter,Sochi,Short Track Speed Skating,"Short Track Speed Skating Men's 5,000 metres Relay",Silver
5700,3214,Renzo Alver,M,23.0,178.0,83.0,Italy,ITA,1956 Winter,1956,Winter,Cortina d'Ampezzo,Bobsleigh,Bobsleigh Men's Two,Silver
5701,3214,Renzo Alver,M,23.0,178.0,83.0,Italy,ITA,1956 Winter,1956,Winter,Cortina d'Ampezzo,Bobsleigh,Bobsleigh Men's Four,Silver
5720,3227,Thiago Soares Alves,M,25.0,194.0,88.0,Brazil,BRA,2012 Summer,2012,Summer,London,Volleyball,Volleyball Men's Volleyball,Silver
5748,3240,Mohamed Aly Reda,M,29.0,190.0,91.0,Egypt,EGY,2004 Summer,2004,Summer,Athina,Boxing,Boxing Men's Super-Heavyweight,Silver
5789,3257,"Joseph ""Jos"" Alzin",M,26.0,,146.0,Luxembourg,LUX,1920 Summer,1920,Summer,Antwerpen,Weightlifting,Weightlifting Men's Heavyweight,Silver
5818,3277,Charles Aman,M,16.0,,,USA,USA,1904 Summer,1904,Summer,St. Louis,Rowing,Rowing Men's Coxless Fours,Silver
5887,3319,Jaime Santiago Amat Durn,M,26.0,168.0,73.0,Spain,ESP,1996 Summer,1996,Summer,Atlanta,Hockey,Hockey Men's Hockey,Silver
5906,3322,Juan Amat Fontanals,M,34.0,193.0,80.0,Spain,ESP,1980 Summer,1980,Summer,Moskva,Hockey,Hockey Men's Hockey,Silver
5910,3324,"Pablo ""Pol"" Amat Escud",M,18.0,183.0,78.0,Spain,ESP,1996 Summer,1996,Summer,Atlanta,Hockey,Hockey Men's Hockey,Silver
5913,3324,"Pablo ""Pol"" Amat Escud",M,30.0,183.0,78.0,Spain,ESP,2008 Summer,2008,Summer,Beijing,Hockey,Hockey Men's Hockey,Silver
5928,3330,Amauri Ribeiro,M,25.0,198.0,87.0,Brazil,BRA,1984 Summer,1984,Summer,Los Angeles,Volleyball,Volleyball Men's Volleyball,Silver
5937,3335,Ivn Amaya Carazo,M,22.0,188.0,85.0,Spain,ESP,2000 Summer,2000,Summer,Sydney,Football,Football Men's Football,Silver
5986,3361,"Efetobore ""Efe"" Ambrose Emuobo",M,19.0,187.0,70.0,Nigeria,NGR,2008 Summer,2008,Summer,Beijing,Football,Football Men's Football,Silver
6106,3433,Sbastien Amiez,M,29.0,180.0,87.0,France,FRA,2002 Winter,2002,Winter,Salt Lake City,Alpine Skiing,Alpine Skiing Men's Slalom,Silver
6136,3453,Slava Lvovich Amiragov,M,26.0,,,Russia,URS,1952 Summer,1952,Summer,Helsinki,Rowing,Rowing Men's Coxed Eights,Silver
6192,3477,Otto Ammermann,M,43.0,183.0,71.0,Germany,FRG,1976 Summer,1976,Summer,Montreal,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Silver
6214,3491,"Anthony Lewis ""Tony"" Amonte",M,31.0,183.0,91.0,USA,USA,2002 Winter,2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
6260,3512,Nijel Carlos Amilfitano Amos,M,18.0,179.0,60.0,Botswana,BOT,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 800 metres,Silver
6280,3522,Edgar Montague Amphlett,M,40.0,,,UK,GBR,1908 Summer,1908,Summer,London,Fencing,"Fencing Men's epee, Team",Silver
6301,3536,Franz Albert Amrhein,M,29.0,,,Germany,GER,1900 Summer,1900,Summer,Paris,Rugby,Rugby Men's Rugby,Silver
6316,3544,Gaston Marcel Amson,M,36.0,,,France,FRA,1920 Summer,1920,Summer,Antwerpen,Fencing,"Fencing Men's Foil, Team",Silver
6318,3544,Gaston Marcel Amson,M,44.0,,,France,FRA,1928 Summer,1928,Summer,Amsterdam,Fencing,"Fencing Men's epee, Team",Silver
6340,3554,Arthur Martinius Amundsen,M,22.0,,,Norway,NOR,1908 Summer,1908,Summer,London,Gymnastics,Gymnastics Men's Team All-Around,Silver
6363,3566,An Ba-Ul,M,22.0,169.0,66.0,South Korea,KOR,2016 Summer,2016,Summer,Rio de Janeiro,Judo,Judo Men's Half-Lightweight,Silver
6431,3608,An Yeong-Su,M,20.0,174.0,70.0,South Korea,KOR,1984 Summer,1984,Summer,Los Angeles,Boxing,Boxing Men's Welterweight,Silver
6433,3610,An Yulong,M,19.0,173.0,70.0,China,CHN,1998 Winter,1998,Winter,Nagano,Short Track Speed Skating,Short Track Speed Skating Men's 500 metres,Silver
6497,3643,Flavio Anastasia,M,23.0,188.0,81.0,Italy,ITA,1992 Summer,1992,Summer,Barcelona,Cycling,Cycling Men's 100 kilometres Team Time Trial,Silver
6541,3661,"Julius Theodoor ""Jules"" Ancion",M,27.0,,,Netherlands,NED,1952 Summer,1952,Summer,Helsinki,Hockey,Hockey Men's Hockey,Silver
6558,3673,Olle Henrik Martin Anderberg,M,28.0,,,Sweden,SWE,1948 Summer,1948,Summer,London,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",Silver
6574,3676,"Stefan ""Steve"" Anderhub",M,31.0,187.0,104.0,Switzerland,SUI,2002 Winter,2002,Winter,Salt Lake City,Bobsleigh,Bobsleigh Men's Two,Silver
6614,3702,Carl Andersen,M,27.0,,,Denmark,DEN,1906 Summer,1906,Summer,Athina,Gymnastics,Gymnastics Men's Team All-Around,Silver
6619,3703,Carl Albert Andersen,M,31.0,,,Norway,NOR,1908 Summer,1908,Summer,London,Gymnastics,Gymnastics Men's Team All-Around,Silver
6642,3718,Johan Frederik Kobberup Andersen,M,28.0,,,Denmark,DEN,1948 Summer,1948,Summer,London,Canoeing,"Canoeing Men's Kayak Singles, 1,000 metres",Silver
6696,3749,Jrgen Marius Andersen,M,34.0,,,Norway,NOR,1920 Summer,1920,Summer,Antwerpen,Gymnastics,"Gymnastics Men's Team All-Around, Free System",Silver
6714,3762,Peter Marius Andersen,M,23.0,,,Denmark,DEN,1908 Summer,1908,Summer,London,Football,Football Men's Football,Silver
6728,3771,Peter Villemoes Andersen,M,28.0,,,Denmark,DEN,1912 Summer,1912,Summer,Stockholm,Gymnastics,"Gymnastics Men's Team All-Around, Swedish System",Silver
6733,3773,"Paul Kuhlman ""Poul"" Andersen",M,30.0,173.0,73.0,Denmark,DEN,1960 Summer,1960,Summer,Roma,Football,Football Men's Football,Silver
6761,3790,Anderson de Oliveira Rodrigues,M,34.0,190.0,95.0,Brazil,BRA,2008 Summer,2008,Summer,Beijing,Volleyball,Volleyball Men's Volleyball,Silver
6780,3803,Craig Anthony Anderson,M,23.0,187.0,86.0,Australia,AUS,2004 Summer,2004,Summer,Athina,Baseball,Baseball Men's Baseball,Silver
6786,3808,David Anderson,M,23.0,190.0,86.0,Canada,CAN,1960 Summer,1960,Summer,Roma,Rowing,Rowing Men's Coxed Eights,Silver
6855,3847,Miller Altman Anderson,M,25.0,,,USA,USA,1948 Summer,1948,Summer,London,Diving,Diving Men's Springboard,Silver
6856,3847,Miller Altman Anderson,M,29.0,,,USA,USA,1952 Summer,1952,Summer,Helsinki,Diving,Diving Men's Springboard,Silver
6876,3862,"Stephen Eugene ""Steve"" Anderson",M,22.0,190.0,77.0,USA,USA,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 110 metres Hurdles,Silver
6880,3865,"Osborne ""Ty"" Anderson",M,23.0,175.0,77.0,USA,USA,1932 Winter,1932,Winter,Lake Placid,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
6887,3869,Wendell Richard Anderson,M,22.0,182.0,77.0,USA,USA,1956 Winter,1956,Winter,Cortina d'Ampezzo,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
6892,3871,William Wallace Anderson,M,40.0,,,UK,GBR,1900 Summer,1900,Summer,Paris,Cricket,Cricket Men's Cricket,Silver
6925,3885,ke Anders Andersson,M,27.0,177.0,72.0,Sweden,SWE,1964 Winter,1964,Winter,Innsbruck,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
6931,3887,Anders Wilhelm Andersson,M,44.0,,,Sweden,SWE,1920 Summer,1920,Summer,Antwerpen,Shooting,"Shooting Men's Free Pistol, 50 metres, Team",Silver
6946,3897,Bjarne Lennart Andersson,M,27.0,178.0,68.0,Sweden,SWE,1968 Winter,1968,Winter,Grenoble,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,Silver
6979,3918,Erik Gsta Andersson,M,35.0,,,Sweden,SWE,1952 Summer,1952,Summer,Helsinki,Wrestling,"Wrestling Men's Welterweight, Greco-Roman",Silver
6996,3925,Svensk Hjalmar Zakeus Andersson,M,22.0,172.0,63.0,Sweden,SWE,1912 Summer,1912,Summer,Stockholm,Athletics,"Athletics Men's Cross-Country, Individual",Silver
7020,3939,Kim Verner Andersson,M,29.0,200.0,105.0,Sweden,SWE,2012 Summer,2012,Summer,London,Handball,Handball Men's Handball,Silver
7068,3954,Per Magnus Andersson,M,26.0,180.0,80.0,Sweden,SWE,1992 Summer,1992,Summer,Barcelona,Handball,Handball Men's Handball,Silver
7069,3954,Per Magnus Andersson,M,30.0,180.0,80.0,Sweden,SWE,1996 Summer,1996,Summer,Atlanta,Handball,Handball Men's Handball,Silver
7070,3954,Per Magnus Andersson,M,34.0,180.0,80.0,Sweden,SWE,2000 Summer,2000,Summer,Sydney,Handball,Handball Men's Handball,Silver
7077,3959,Erik Mattias Andersson,M,34.0,186.0,95.0,Sweden,SWE,2012 Summer,2012,Summer,London,Handball,Handball Men's Handball,Silver
7079,3960,Olof Mauritz Andersson,M,21.0,,73.0,Sweden,SWE,1908 Summer,1908,Summer,London,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",Silver
7115,3980,Robert Theodor Andersson,M,25.0,,,Sweden,SWE,1912 Summer,1912,Summer,Stockholm,Water Polo,Water Polo Men's Water Polo,Silver
7120,3981,Robert Andersson,M,22.0,191.0,83.0,Sweden,SWE,1992 Summer,1992,Summer,Barcelona,Handball,Handball Men's Handball,Silver
7121,3981,Robert Andersson,M,26.0,191.0,83.0,Sweden,SWE,1996 Summer,1996,Summer,Atlanta,Handball,Handball Men's Handball,Silver
7140,3993,Thure Elof Andersson,M,29.0,,,Sweden,SWE,1936 Summer,1936,Summer,Berlin,Wrestling,"Wrestling Men's Welterweight, Freestyle",Silver
7147,3996,"Kletus Vilhelm ""Wille"" Andersson",M,21.0,,,Sweden,SWE,1912 Summer,1912,Summer,Stockholm,Water Polo,Water Polo Men's Water Polo,Silver
7208,4030,Jorge Luiz Andrade da Silva,M,31.0,170.0,72.0,Brazil,BRA,1988 Summer,1988,Summer,Seoul,Football,Football Men's Football,Silver
7247,4057,"William Jules ""Bill"" Andre",M,25.0,178.0,68.0,USA,USA,1956 Summer,1956,Summer,Melbourne,Modern Pentathlon,Modern Pentathlon Men's Team,Silver
7251,4059,"Georges Ivan ""Go"" Andr (Monnard-)",M,18.0,188.0,85.0,France,FRA,1908 Summer,1908,Summer,London,Athletics,Athletics Men's High Jump,Silver
7276,4071,Andr Lus dos Santos Ferreira,M,24.0,180.0,82.0,Brazil,BRA,1984 Summer,1984,Summer,Los Angeles,Football,Football Men's Football,Silver
7309,4087,Rolf Siljan Andreassen,M,27.0,190.0,88.0,Norway,NOR,1976 Summer,1976,Summer,Montreal,Rowing,Rowing Men's Coxless Fours,Silver
7344,4109,Severino Andreoli,M,23.0,173.0,73.0,Italy,ITA,1964 Summer,1964,Summer,Tokyo,Cycling,Cycling Men's 100 kilometres Team Time Trial,Silver
7353,4116,Ioannis Andreou,M,,,,Greece,GRE,1896 Summer,1896,Summer,Athina,Swimming,"Swimming Men's 1,200 metres Freestyle",Silver
7361,4123,Cyril Romain Andresen,M,26.0,,,Denmark,DEN,1956 Summer,1956,Summer,Melbourne,Sailing,Sailing Mixed Three Person Keelboat,Silver
7362,4124,Frode Andresen,M,24.0,191.0,76.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Biathlon,Biathlon Men's 10 kilometres Sprint,Silver
7424,4153,Arthur Fleming Andrews,M,27.0,,,USA,USA,1904 Summer,1904,Summer,St. Louis,Cycling,Cycling Men's 25 mile,Silver
7434,4161,Scott Andrews,M,24.0,175.0,85.0,UK,GBR,2014 Winter,2014,Winter,Sochi,Curling,Curling Men's Curling,Silver
7450,4168,Boris Vasilyevich Andreyev,M,46.0,,,Russia,URS,1952 Summer,1952,Summer,Helsinki,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",Silver
7511,4198,Nikolay Yefimovich Andrianov,M,19.0,166.0,60.0,Russia,URS,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Men's Team All-Around,Silver
7519,4198,Nikolay Yefimovich Andrianov,M,23.0,166.0,60.0,Russia,URS,1976 Summer,1976,Summer,Montreal,Gymnastics,Gymnastics Men's Team All-Around,Silver
7522,4198,Nikolay Yefimovich Andrianov,M,23.0,166.0,60.0,Russia,URS,1976 Summer,1976,Summer,Montreal,Gymnastics,Gymnastics Men's Parallel Bars,Silver
7526,4198,Nikolay Yefimovich Andrianov,M,27.0,166.0,60.0,Russia,URS,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Men's Individual All-Around,Silver
7528,4198,Nikolay Yefimovich Andrianov,M,27.0,166.0,60.0,Russia,URS,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Men's Floor Exercise,Silver
7556,4211,Valeriy Oleksandrovych Andriitsev,M,25.0,181.0,97.0,Ukraine,UKR,2012 Summer,2012,Summer,London,Wrestling,"Wrestling Men's Heavyweight, Freestyle",Silver
7614,4243,Robert Sebastian Andrzejuk,M,33.0,179.0,75.0,Poland,POL,2008 Summer,2008,Summer,Beijing,Fencing,"Fencing Men's epee, Team",Silver
7716,4297,Angel Angelov,M,24.0,170.0,63.0,Bulgaria,BUL,1972 Summer,1972,Summer,Munich,Boxing,Boxing Men's Light-Welterweight,Silver
7735,4305,Yordan Angelov,M,26.0,196.0,86.0,Bulgaria,BUL,1980 Summer,1980,Summer,Moskva,Volleyball,Volleyball Men's Volleyball,Silver
7779,4321,Peter Angerer,M,24.0,178.0,73.0,Germany,FRG,1984 Winter,1984,Winter,Sarajevo,Biathlon,Biathlon Men's 10 kilometres Sprint,Silver
7784,4321,Peter Angerer,M,28.0,178.0,73.0,Germany,FRG,1988 Winter,1988,Winter,Calgary,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,Silver
7792,4322,Tobias Angerer,M,28.0,179.0,72.0,Germany,GER,2006 Winter,2006,Winter,Torino,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,Silver
7795,4322,Tobias Angerer,M,32.0,179.0,72.0,Germany,GER,2010 Winter,2010,Winter,Vancouver,Cross Country Skiing,Cross Country Skiing Men's 30 km Skiathlon,Silver
7865,4356,Miguel ngel Angulo Valderrey,M,23.0,175.0,70.0,Spain,ESP,2000 Summer,2000,Summer,Sydney,Football,Football Men's Football,Silver
7889,4369,Victor Chinedu Anichebe,M,20.0,192.0,94.0,Nigeria,NGR,2008 Summer,2008,Summer,Beijing,Football,Football Men's Football,Silver
7962,4405,Jan Geert Ankerman,M,22.0,,,Netherlands,NED,1928 Summer,1928,Summer,Amsterdam,Hockey,Hockey Men's Hockey,Silver
8015,4436,Pietro Annoni,M,33.0,,,Italy,ITA,1920 Summer,1920,Summer,Antwerpen,Rowing,Rowing Men's Double Sculls,Silver
8040,4449,Sajjad Anoushiravani Hamlabad,M,28.0,192.0,105.0,Iran,IRI,2012 Summer,2012,Summer,London,Weightlifting,Weightlifting Men's Super-Heavyweight,Silver
8042,4450,Aleksandre Anp'ilogovi,M,26.0,203.0,96.0,Russia,URS,1980 Summer,1980,Summer,Moskva,Handball,Handball Men's Handball,Silver
8066,4460,Renato Anselmi,M,36.0,165.0,,Italy,ITA,1928 Summer,1928,Summer,Amsterdam,Fencing,"Fencing Men's Sabre, Team",Silver
8067,4460,Renato Anselmi,M,40.0,165.0,,Italy,ITA,1932 Summer,1932,Summer,Los Angeles,Fencing,"Fencing Men's Sabre, Team",Silver
8071,4462,Michel Ansermet,M,35.0,178.0,72.0,Switzerland,SUI,2000 Summer,2000,Summer,Sydney,Shooting,"Shooting Men's Rapid-Fire Pistol, 25 metres",Silver
8095,4472,Paul Eugne Albert Anspach,M,38.0,,,Belgium,BEL,1920 Summer,1920,Summer,Antwerpen,Fencing,"Fencing Men's epee, Team",Silver
8097,4472,Paul Eugne Albert Anspach,M,42.0,,,Belgium,BEL,1924 Summer,1924,Summer,Paris,Fencing,"Fencing Men's epee, Team",Silver
8182,4515,"Michael E. ""Mike"" Anti",M,40.0,173.0,73.0,USA,USA,2004 Summer,2004,Summer,Athina,Shooting,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",Silver
8189,4517,Salvatore Antibo,M,26.0,170.0,52.0,Italy,ITA,1988 Summer,1988,Summer,Seoul,Athletics,"Athletics Men's 10,000 metres",Silver
