sno,ID,Name,Sex,Age,Height,Weight,Country,NOC,Games,Year,Season,City,Sport,Event,Medal
212965,106938,"Melanie Rene ""Mel"" Schlanger (-Wright)",F,25.0,176.0,65.0,Australia,AUS,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Silver
213011,106968,Anne Kathryn Schleper,F,24.0,178.0,77.0,USA,USA,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver
213028,106975,"Gabriela ""Gaby"" Schley-Schwe",F,20.0,165.0,59.0,Germany,FRG,1984 Summer,1984,Summer,Los Angeles,Hockey,Hockey Women's Hockey,Silver
213032,106976,Svenja Schlicht,F,17.0,185.0,67.0,Germany,FRG,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Silver
213086,107002,Karin Schlter,F,35.0,167.0,51.0,Germany,FRG,1972 Summer,1972,Summer,Munich,Equestrianism,"Equestrianism Mixed Dressage, Team",Silver
213122,107018,Richarda Schmeier (-Hartmann),F,18.0,158.0,46.0,Germany,GDR,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Women's Team All-Around,Silver
213200,107055,"Susanne Leonie ""Susi"" Schmid (-Brundert)",F,23.0,170.0,64.0,Germany,FRG,1984 Summer,1984,Summer,Los Angeles,Hockey,Hockey Women's Hockey,Silver
213215,107063,"Jennifer Lynn ""Jenny"" Schmidgall-Potter",F,23.0,163.0,66.0,USA,USA,2002 Winter,2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver
213217,107063,"Jennifer Lynn ""Jenny"" Schmidgall-Potter",F,31.0,163.0,66.0,USA,USA,2010 Winter,2010,Winter,Vancouver,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver
213236,107076,Bettina Schmidt (-Neumann),F,23.0,176.0,85.0,Germany,GDR,1984 Winter,1984,Winter,Sarajevo,Luge,Luge Women's Singles,Silver
213318,107117,Martina Schmidt (-Schwarz),F,19.0,174.0,66.0,Germany,GDR,1980 Summer,1980,Summer,Moskva,Volleyball,Volleyball Women's Volleyball,Silver
213439,107185,Allison Rodgers Schmitt,F,22.0,185.0,75.0,USA,USA,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 400 metres Freestyle,Silver
213443,107185,Allison Rodgers Schmitt,F,26.0,185.0,75.0,USA,USA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Silver
213462,107188,Christine Schmitt (-Dressel),F,19.0,172.0,54.0,Germany,GDR,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Women's Team All-Around,Silver
213533,107221,"Christina ""Christa"" Schmuck",F,24.0,165.0,65.0,Germany,FRG,1968 Winter,1968,Winter,Grenoble,Luge,Luge Women's Singles,Silver
213539,107225,Uta Schmuck (-Hoffmann),F,19.0,164.0,55.0,Germany,GDR,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Silver
213580,107250,Angela Schneider,F,24.0,180.0,77.0,Canada,CAN,1984 Summer,1984,Summer,Los Angeles,Rowing,Rowing Women's Coxed Fours,Silver
213591,107257,Dorothee Schneider (-Krumhoff),F,43.0,169.0,63.0,Germany,GER,2012 Summer,2012,Summer,London,Equestrianism,"Equestrianism Mixed Dressage, Team",Silver
213644,107287,Petra Schneider (-Kind),F,17.0,172.0,60.0,Germany,GDR,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Women's 400 metres Freestyle,Silver
213670,107297,"Verena ""Vreni"" Schneider",F,29.0,170.0,68.0,Switzerland,SUI,1994 Winter,1994,Winter,Lillehammer,Alpine Skiing,Alpine Skiing Women's Combined,Silver
213793,107359,Dana Lee Schoenfield,F,19.0,173.0,66.0,USA,USA,1972 Summer,1972,Summer,Munich,Swimming,Swimming Women's 200 metres Breaststroke,Silver
213838,107388,Anke Scholz,F,17.0,182.0,69.0,Germany,GER,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Silver
213936,107431,Sybille Schnrock (-Ermisch),F,15.0,167.0,57.0,Germany,GDR,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Women's 200 metres Butterfly,Silver
213982,107451,"Johanna Dorotheo Maria ""Janneke"" Schopman",F,27.0,168.0,65.0,Netherlands,NED,2004 Summer,2004,Summer,Athina,Hockey,Hockey Women's Hockey,Silver
214031,107471,Olivia Alma Charlotta Schough,F,25.0,172.0,60.0,Sweden,SWE,2016 Summer,2016,Summer,Rio de Janeiro,Football,Football Women's Football,Silver
214135,107518,Hinkelien Schreuder,F,28.0,179.0,61.0,Netherlands,NED,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Silver
214393,107627,Laura Lynne Schuler,F,27.0,169.0,64.0,Canada,CAN,1998 Winter,1998,Winter,Nagano,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver
214444,107658,Annette Schultz (-Klatt),F,23.0,184.0,72.0,Germany,GDR,1980 Summer,1980,Summer,Moskva,Volleyball,Volleyball Women's Volleyball,Silver
214776,107838,Ildik Schwarczenberger-Tordasi (-Kovcs),F,20.0,161.0,60.0,Hungary,HUN,1972 Summer,1972,Summer,Munich,Fencing,"Fencing Women's Foil, Team",Silver
214915,107888,Lilli Schwarzkopf,F,28.0,174.0,65.0,Germany,GER,2012 Summer,2012,Summer,London,Athletics,Athletics Women's Heptathlon,Silver
214973,107912,"Melissa C. ""Missy"" Schwen-Ryan",F,24.0,172.0,65.0,USA,USA,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Women's Coxless Pairs,Silver
215036,107945,Marina Sciocchetti,F,21.0,164.0,53.0,Italy,ITA,1980 Summer,1980,Summer,Moskva,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Silver
215098,107976,"Rebecca ""Beckie"" Scott (-Wadsworth)",F,31.0,171.0,64.0,Canada,CAN,2006 Winter,2006,Winter,Torino,Cross Country Skiing,Cross Country Skiing Women's Team Sprint,Silver
215195,108033,Danielle Raquel Scott-Arruda,F,35.0,188.0,85.0,USA,USA,2008 Summer,2008,Summer,Beijing,Volleyball,Volleyball Women's Volleyball,Silver
215196,108033,Danielle Raquel Scott-Arruda,F,39.0,188.0,85.0,USA,USA,2012 Summer,2012,Summer,London,Volleyball,Volleyball Women's Volleyball,Silver
215212,108041,Rebecca Scown,F,32.0,178.0,70.0,New Zealand,NZL,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Coxless Pairs,Silver
215217,108044,"Jennifer ""Jenni"" Screen (-Mottram)",F,26.0,180.0,69.0,Australia,AUS,2008 Summer,2008,Summer,Beijing,Basketball,Basketball Women's Basketball,Silver
215227,108050,Jean Eileen Scrivens (-MacKenzie),F,21.0,170.0,61.0,UK,GBR,1956 Summer,1956,Summer,Melbourne,Athletics,Athletics Women's 4 x 100 metres Relay,Silver
215453,108175,Jaroslava Sedlkov (imov-),F,18.0,158.0,52.0,Czech Republic,TCH,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Women's Team All-Around,Silver
215511,108198,Emily Jane Seebohm,F,20.0,180.0,70.0,Australia,AUS,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 100 metres Backstroke,Silver
215512,108198,Emily Jane Seebohm,F,20.0,180.0,70.0,Australia,AUS,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Silver
215515,108198,Emily Jane Seebohm,F,24.0,180.0,70.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Silver
215595,108243,Sara Caroline Seger,F,31.0,176.0,62.0,Sweden,SWE,2016 Summer,2016,Summer,Rio de Janeiro,Football,Football Women's Football,Silver
215691,108291,Elke Sehmisch,F,17.0,167.0,52.0,Germany,GDR,1972 Summer,1972,Summer,Munich,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Silver
215722,108306,Karin Seick,F,22.0,182.0,63.0,Germany,FRG,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Silver
215886,108383,Jasna ekari (Brajkovi-),F,26.0,175.0,70.0,Individual Olympic Athletes,IOA,1992 Summer,1992,Summer,Barcelona,Shooting,"Shooting Women's Air Pistol, 10 metres",Silver
215890,108383,Jasna ekari (Brajkovi-),F,34.0,175.0,70.0,Serbia,SCG,2000 Summer,2000,Summer,Sydney,Shooting,"Shooting Women's Air Pistol, 10 metres",Silver
215892,108383,Jasna ekari (Brajkovi-),F,38.0,175.0,70.0,Serbia,SCG,2004 Summer,2004,Summer,Athina,Shooting,"Shooting Women's Air Pistol, 10 metres",Silver
216180,108518,Linda Birgitta Sembrant,F,29.0,175.0,67.0,Sweden,SWE,2016 Summer,2016,Summer,Rio de Janeiro,Football,Football Women's Football,Silver
216210,108532,Mokgadi Caster Semenya,F,21.0,178.0,70.0,South Africa,RSA,2012 Summer,2012,Summer,London,Athletics,Athletics Women's 800 metres,Silver
216449,108662,Alessandra Sensini,F,38.0,170.0,55.0,Italy,ITA,2008 Summer,2008,Summer,Beijing,Sailing,Sailing Women's Windsurfer,Silver
216476,108683,Seo Gwang-Mi,F,23.0,158.0,54.0,South Korea,KOR,1988 Summer,1988,Summer,Seoul,Hockey,Hockey Women's Hockey,Silver
216485,108691,Seo Hyo-Seon,F,21.0,162.0,54.0,South Korea,KOR,1988 Summer,1988,Summer,Seoul,Hockey,Hockey Women's Hockey,Silver
216535,108717,Seog Eun-Mi,F,27.0,168.0,60.0,South Korea,KOR,2004 Summer,2004,Summer,Athina,Table Tennis,Table Tennis Women's Doubles,Silver
216544,108725,Seong Gyeong-Hwa,F,19.0,173.0,60.0,South Korea,KOR,1984 Summer,1984,Summer,Los Angeles,Handball,Handball Women's Handball,Silver
216548,108727,Seong Jeong-A,F,18.0,184.0,70.0,South Korea,KOR,1984 Summer,1984,Summer,Los Angeles,Basketball,Basketball Women's Basketball,Silver
216661,108782,Kateryna Valerivna Serdiuk (-Sumko),F,17.0,185.0,80.0,Ukraine,UKR,2000 Summer,2000,Summer,Sydney,Archery,Archery Women's Team,Silver
216710,108810,Karine Sergerie,F,23.0,165.0,64.5,Canada,CAN,2008 Summer,2008,Summer,Beijing,Taekwondo,Taekwondo Women's Welterweight,Silver
216760,108841,Nikki Lee Serlenga,F,22.0,167.0,56.0,USA,USA,2000 Summer,2000,Summer,Sydney,Football,Football Women's Football,Silver
216771,108847,Elwira Teresa Seroczyska (Potapowicz-),F,28.0,160.0,59.0,Poland,POL,1960 Winter,1960,Winter,Squaw Valley,Speed Skating,"Speed Skating Women's 1,500 metres",Silver
216914,108924,Kelsey Serwa,F,24.0,168.0,62.0,Canada,CAN,2014 Winter,2014,Winter,Sochi,Freestyle Skiing,Freestyle Skiing Women's Ski Cross,Silver
217015,108984,"Kimberly Lyda ""Kim"" Severson (Vinoski-)",F,30.0,160.0,54.0,USA,USA,2004 Summer,2004,Summer,Athina,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",Silver
217071,109020,"Gabriele Seyfert (-Rger, -Messerschmidt, -Krner)",F,19.0,160.0,47.0,Germany,GDR,1968 Winter,1968,Winter,Grenoble,Figure Skating,Figure Skating Women's Singles,Silver
217288,109149,Marina Vladimirovna Shainova,F,22.0,156.0,58.0,Russia,RUS,2008 Summer,2008,Summer,Beijing,Weightlifting,Weightlifting Women's Lightweight,Silver
217425,109209,Xiaona Shan,F,33.0,165.0,54.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Table Tennis,Table Tennis Women's Team,Silver
217429,109210,Shan Ying,F,17.0,172.0,67.0,China,CHN,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Silver
217440,109215,Aida Vladimirovna Shanayeva,F,26.0,173.0,63.0,Russia,RUS,2012 Summer,2012,Summer,London,Fencing,"Fencing Women's Foil, Team",Silver
217537,109269,Mariya Yuryevna Sharapova,F,25.0,188.0,59.0,Russia,RUS,2012 Summer,2012,Summer,London,Tennis,Tennis Women's Singles,Silver
217852,109419,Lyudmila Ivanovna Shchetinina,F,25.0,178.0,67.0,Russia,URS,1976 Summer,1976,Summer,Montreal,Volleyball,Volleyball Women's Volleyball,Silver
217891,109440,"Janet Lee ""Jan"" Shearer (-Jones)",F,34.0,172.0,61.0,New Zealand,NZL,1992 Summer,1992,Summer,Barcelona,Sailing,Sailing Women's Two Person Dinghy,Silver
217913,109456,Kathy Sheehy,F,30.0,177.0,68.0,USA,USA,2000 Summer,2000,Summer,Sydney,Water Polo,Water Polo Women's Water Polo,Silver
217979,109492,Shelda Kelly Bruno Bede,F,27.0,165.0,59.0,Brazil,BRA,2000 Summer,2000,Summer,Sydney,Beach Volleyball,Beach Volleyball Women's Beach Volleyball,Silver
217980,109492,Shelda Kelly Bruno Bede,F,31.0,165.0,59.0,Brazil,BRA,2004 Summer,2004,Summer,Athina,Beach Volleyball,Beach Volleyball Women's Beach Volleyball,Silver
218274,109637,Marina Igorevna Sheshenina,F,19.0,181.0,62.0,Russia,RUS,2004 Summer,2004,Summer,Athina,Volleyball,Volleyball Women's Volleyball,Silver
218374,109670,Shi Guihong,F,28.0,165.0,58.0,China,CHN,1996 Summer,1996,Summer,Atlanta,Football,Football Women's Football,Silver
218478,109735,Yumiko Shige,F,30.0,150.0,49.0,Japan,JPN,1996 Summer,1996,Summer,Atlanta,Sailing,Sailing Women's Two Person Dinghy,Silver
218504,109745,Nataliya Ivanovna Shikolenko,F,27.0,182.0,80.0,Russia,EUN,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Women's Javelin Throw,Silver
218528,109758,Shim Seok-Hui,F,17.0,173.0,56.0,South Korea,KOR,2014 Winter,2014,Winter,Sochi,Short Track Speed Skating,"Short Track Speed Skating Women's 1,500 metres",Silver
218538,109765,Seiko Shimakage,F,23.0,172.0,63.0,Japan,JPN,1972 Summer,1972,Summer,Munich,Volleyball,Volleyball Women's Volleyball,Silver
218707,109851,Michiko Shiokawa (-Furuhashi),F,21.0,172.0,64.0,Japan,JPN,1972 Summer,1972,Summer,Munich,Volleyball,Volleyball Women's Volleyball,Silver
218717,109857,Nataliya Borisovna Shipilova,F,28.0,184.0,83.0,Russia,RUS,2008 Summer,2008,Summer,Beijing,Handball,Handball Women's Handball,Silver
218758,109870,Takako Shirai (-Takagi),F,20.0,180.0,72.0,Japan,JPN,1972 Summer,1972,Summer,Munich,Volleyball,Volleyball Women's Volleyball,Silver
218790,109885,Dorothy Ada Shirley (-Emerson),F,21.0,164.0,56.0,UK,GBR,1960 Summer,1960,Summer,Roma,Athletics,Athletics Women's High Jump,Silver
218807,109896,Kunie Shishikura,F,22.0,179.0,72.0,Japan,JPN,1968 Summer,1968,Summer,Mexico City,Volleyball,Volleyball Women's Volleyball,Silver
218841,109907,Lyudmila Nikolayevna Shishova,F,24.0,158.0,54.0,Russia,URS,1964 Summer,1964,Summer,Tokyo,Fencing,"Fencing Women's Foil, Team",Silver
218906,109946,Darya Mikhaylovna Shmelyova,F,21.0,164.0,64.0,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,Cycling Women's Team Sprint,Silver
219034,110021,Marley Lynn Shriver (-Tobian),F,19.0,169.0,55.0,USA,USA,1956 Summer,1956,Summer,Melbourne,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Silver
219046,110030,Nikolina Pavlova Shtereva,F,21.0,172.0,59.0,Bulgaria,BUL,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Women's 800 metres,Silver
219096,110059,Shui Qingxia,F,29.0,167.0,62.0,China,CHN,1996 Summer,1996,Summer,Atlanta,Football,Football Women's Football,Silver
219125,110077,Yekaterina Yevgenyevna Shumilova,F,27.0,173.0,57.0,Russia,RUS,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Women's 4 x 6 kilometres Relay,Silver
219159,110090,Yelena Lvovna Shushunova,F,19.0,147.0,41.0,Russia,URS,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Women's Balance Beam,Silver
219226,110126,Si Yajie,F,17.0,164.0,57.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Diving,Diving Women's Platform,Silver
219413,110221,Mariya Igorevna Sidorova,F,28.0,178.0,65.0,Russia,RUS,2008 Summer,2008,Summer,Beijing,Handball,Handball Women's Handball,Silver
219420,110223,Valentina Vasilyevna Sidorova (Burochkina-),F,26.0,170.0,67.0,Russia,URS,1980 Summer,1980,Summer,Moskva,Fencing,"Fencing Women's Foil, Team",Silver
219470,110247,"Gloria Siebert (Kovarik-, Uibel-)",F,24.0,170.0,54.0,Germany,GDR,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Women's 100 metres Hurdles,Silver
219498,110262,Silvia Siefert (Heinrich-),F,22.0,160.0,66.0,Germany,GDR,1976 Summer,1976,Summer,Montreal,Handball,Handball Women's Handball,Silver
219505,110266,Sarah Elaine Siegelaar,F,26.0,180.0,74.0,Netherlands,NED,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Women's Coxed Eights,Silver
219575,110305,"Laura Gail ""Lauri"" Siering",F,19.0,163.0,57.0,USA,USA,1976 Summer,1976,Summer,Montreal,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Silver
219823,110423,Ileana Silai (Gergely-),F,26.0,167.0,49.0,Romania,ROU,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Women's 800 metres,Silver
219878,110459,Viorica Daniela Siliva (-Harper),F,16.0,145.0,38.0,Romania,ROU,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Women's Individual All-Around,Silver
219879,110459,Viorica Daniela Siliva (-Harper),F,16.0,145.0,38.0,Romania,ROU,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Women's Team All-Around,Silver
220091,110565,Yarisley Silva Rodrguez,F,25.0,161.0,61.0,Cuba,CUB,2012 Summer,2012,Summer,London,Athletics,Athletics Women's Pole Vault,Silver
220106,110575,Emily Susan Silver,F,22.0,180.0,70.0,USA,USA,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Silver
220136,110590,"Silvia Andrea ""Silvinha"" Santos Luz",F,21.0,173.0,66.0,Brazil,BRA,1996 Summer,1996,Summer,Atlanta,Basketball,Basketball Women's Basketball,Silver
220188,110619,Irina Alekseyevna Simagina (-Meleshina),F,22.0,171.0,56.0,Russia,RUS,2004 Summer,2004,Summer,Athina,Athletics,Athletics Women's Long Jump,Silver
220316,110663,Sara Simeoni (-Azzaro),F,23.0,178.0,60.0,Italy,ITA,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Women's High Jump,Silver
220318,110663,Sara Simeoni (-Azzaro),F,31.0,178.0,60.0,Italy,ITA,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Women's High Jump,Silver
220345,110680,Judit Simics-Zsemberi,F,32.0,177.0,69.0,Hungary,HUN,2000 Summer,2000,Summer,Sydney,Handball,Handball Women's Handball,Silver
220455,110726,Coralie Denise Simmons,F,23.0,172.0,63.0,USA,USA,2000 Summer,2000,Summer,Sydney,Water Polo,Water Polo Women's Water Polo,Silver
220588,110790,Lidia Elena imon (Slvueanu-),F,27.0,160.0,43.0,Romania,ROU,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's Marathon,Silver
220637,110816,Simone Gomes Jatob,F,27.0,172.0,66.0,Brazil,BRA,2008 Summer,2008,Summer,Beijing,Football,Football Women's Football,Silver
220668,110829,Noem Simonetto de Portela,F,22.0,171.0,62.0,Argentina,ARG,1948 Summer,1948,Summer,London,Athletics,Athletics Women's Long Jump,Silver
220775,110887,Juliene Simpson (Brazinski-),F,23.0,170.0,80.0,USA,USA,1976 Summer,1976,Summer,Montreal,Basketball,Basketball Women's Basketball,Silver
220795,110897,Sherone Anmarica Simpson,F,23.0,163.0,59.0,Jamaica,JAM,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Women's 100 metres,Silver
220799,110897,Sherone Anmarica Simpson,F,27.0,163.0,59.0,Jamaica,JAM,2012 Summer,2012,Summer,London,Athletics,Athletics Women's 4 x 100 metres Relay,Silver
220833,110915,Sin A-Lam,F,25.0,168.0,56.0,South Korea,KOR,2012 Summer,2012,Summer,London,Fencing,"Fencing Women's epee, Team",Silver
220929,110974,"Pusarla Venkata ""P. V."" Sindhu",F,21.0,179.0,65.0,India,IND,2016 Summer,2016,Summer,Rio de Janeiro,Badminton,Badminton Women's Singles,Silver
221413,111282,Karin Irene Singstad (-Vidal),F,29.0,173.0,65.0,Norway,NOR,1988 Summer,1988,Summer,Seoul,Handball,Handball Women's Handball,Silver
221471,111306,Clarinda Maria Sinnige,F,31.0,179.0,75.0,Netherlands,NED,2004 Summer,2004,Summer,Athina,Hockey,Hockey Women's Hockey,Silver
221620,111381,Pimsiri Sirikaew,F,22.0,152.0,58.0,Thailand,THA,2012 Summer,2012,Summer,London,Weightlifting,Weightlifting Women's Lightweight,Silver
221621,111381,Pimsiri Sirikaew,F,26.0,152.0,58.0,Thailand,THA,2016 Summer,2016,Summer,Rio de Janeiro,Weightlifting,Weightlifting Women's Lightweight,Silver
221726,111439,Beta Siti,F,26.0,174.0,67.0,Hungary,HUN,2000 Summer,2000,Summer,Sydney,Handball,Handball Women's Handball,Silver
221909,111525,Eva Therese Sjlander,F,24.0,173.0,69.0,Sweden,SWE,2006 Winter,2006,Winter,Torino,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver
221950,111543,Sarah Frederica Sjstrm,F,22.0,182.0,76.0,Sweden,SWE,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 200 metres Freestyle,Silver
222064,111599,Bente Skari-Martinsen,F,25.0,173.0,63.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Cross Country Skiing,Cross Country Skiing Women's 4 x 5 kilometres Relay,Silver
222068,111599,Bente Skari-Martinsen,F,29.0,173.0,63.0,Norway,NOR,2002 Winter,2002,Winter,Salt Lake City,Cross Country Skiing,Cross Country Skiing Women's 4 x 5 kilometres Relay,Silver
222252,111676,Ann Elen Skjelbreid,F,30.0,171.0,58.0,Norway,NOR,2002 Winter,2002,Winter,Salt Lake City,Biathlon,Biathlon Women's 4 x 7.5 kilometres Relay,Silver
222258,111677,Liv Grete Skjelbreid-Poire,F,27.0,167.0,58.0,Norway,NOR,2002 Winter,2002,Winter,Salt Lake City,Biathlon,Biathlon Women's 15 kilometres,Silver
222259,111677,Liv Grete Skjelbreid-Poire,F,27.0,167.0,58.0,Norway,NOR,2002 Winter,2002,Winter,Salt Lake City,Biathlon,Biathlon Women's 4 x 7.5 kilometres Relay,Silver
222295,111690,Miroslava Sklenikov,F,17.0,163.0,54.0,Czech Republic,TCH,1968 Summer,1968,Summer,Mexico City,Gymnastics,Gymnastics Women's Team All-Around,Silver
222456,111755,Annette Skotvoll,F,20.0,176.0,70.0,Norway,NOR,1988 Summer,1988,Summer,Seoul,Handball,Handball Women's Handball,Silver
222457,111755,Annette Skotvoll,F,23.0,176.0,70.0,Norway,NOR,1992 Summer,1992,Summer,Barcelona,Handball,Handball Women's Handball,Silver
222596,111829,Austra Skujyt,F,24.0,188.0,82.0,Lithuania,LTU,2004 Summer,2004,Summer,Athina,Athletics,Athletics Women's Heptathlon,Silver
222771,111900,Kate Elizabeth Slatter (-Allen),F,28.0,180.0,71.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Women's Coxless Pairs,Silver
222780,111906,Evladiya Slavcheva-Stefanova (-Zakatanova),F,18.0,182.0,75.0,Bulgaria,BUL,1980 Summer,1980,Summer,Moskva,Basketball,Basketball Women's Basketball,Silver
222920,111964,Oksana Nikolayevna Slivenko,F,21.0,164.0,69.0,Russia,RUS,2008 Summer,2008,Summer,Beijing,Weightlifting,Weightlifting Women's Light-Heavyweight,Silver
222939,111974,Bridget Elizabeth Sloan,F,16.0,150.0,47.0,USA,USA,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Women's Team All-Around,Silver
222982,111995,Sara Slott-Bruun Petersen,F,29.0,171.0,57.0,Denmark,DEN,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 400 metres Hurdles,Silver
223038,112015,Irina Eduardovna Slutskaya,F,23.0,160.0,49.0,Russia,RUS,2002 Winter,2002,Winter,Salt Lake City,Figure Skating,Figure Skating Women's Singles,Silver
223041,112017,Wendy Sly (Smith-),F,24.0,168.0,52.0,UK,GBR,1984 Summer,1984,Summer,Los Angeles,Athletics,"Athletics Women's 3,000 metres",Silver
223067,112031,Minke Smabers (-Smeets),F,25.0,158.0,49.0,Netherlands,NED,2004 Summer,2004,Summer,Athina,Hockey,Hockey Women's Hockey,Silver
223118,112060,Erinn L. Smart,F,28.0,170.0,66.0,USA,USA,2008 Summer,2008,Summer,Beijing,Fencing,"Fencing Women's Foil, Team",Silver
223209,112111,Raisa Petrovna Smetanina,F,23.0,162.0,53.0,Russia,URS,1976 Winter,1976,Winter,Innsbruck,Cross Country Skiing,Cross Country Skiing Women's 5 kilometres,Silver
223214,112111,Raisa Petrovna Smetanina,F,27.0,162.0,53.0,Russia,URS,1980 Winter,1980,Winter,Lake Placid,Cross Country Skiing,Cross Country Skiing Women's 4 x 5 kilometres Relay,Silver
223216,112111,Raisa Petrovna Smetanina,F,31.0,162.0,53.0,Russia,URS,1984 Winter,1984,Winter,Sarajevo,Cross Country Skiing,Cross Country Skiing Women's 10 kilometres,Silver
223217,112111,Raisa Petrovna Smetanina,F,31.0,162.0,53.0,Russia,URS,1984 Winter,1984,Winter,Sarajevo,Cross Country Skiing,Cross Country Skiing Women's 20 kilometres,Silver
223220,112111,Raisa Petrovna Smetanina,F,35.0,162.0,53.0,Russia,URS,1988 Winter,1988,Winter,Calgary,Cross Country Skiing,Cross Country Skiing Women's 10 kilometres,Silver
223239,112122,Lenka mdov,F,29.0,174.0,59.0,Czech Republic,CZE,2004 Summer,2004,Summer,Athina,Sailing,Sailing Women's One Person Dinghy,Silver
223273,112131,Kristina migun-Vhi,F,32.0,168.0,59.0,Estonia,EST,2010 Winter,2010,Winter,Vancouver,Cross Country Skiing,Cross Country Skiing Women's 10 kilometres,Silver
223328,112154,Lyudmila Stanislavovna Smirnova (-Ulanova),F,22.0,158.0,48.0,Russia,URS,1972 Winter,1972,Winter,Sapporo,Figure Skating,Figure Skating Mixed Pairs,Silver
223335,112157,Irina Anatolyevna Smirnova-Ilchenko,F,23.0,185.0,73.0,Russia,EUN,1992 Summer,1992,Summer,Barcelona,Volleyball,Volleyball Women's Volleyball,Silver
223345,112164,"Grietje ""Gretha"" Smit",F,26.0,167.0,60.0,Netherlands,NED,2002 Winter,2002,Winter,Salt Lake City,Speed Skating,"Speed Skating Women's 5,000 metres",Silver
223352,112166,Julia Elizabeth Smit,F,20.0,183.0,66.0,USA,USA,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Silver
223505,112252,Fiona Lesley Smith (-Bell),F,24.0,157.0,56.0,Canada,CAN,1998 Winter,1998,Winter,Nagano,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver
223827,112427,"Patricia Catherine M. ""Tricia"" Smith",F,27.0,178.0,75.0,Canada,CAN,1984 Summer,1984,Summer,Los Angeles,Rowing,Rowing Women's Coxless Pairs,Silver
223910,112474,Nina Nikolayevna Smoleyeva (-Nikitina),F,28.0,175.0,72.0,Russia,URS,1976 Summer,1976,Summer,Montreal,Volleyball,Volleyball Women's Volleyball,Silver
